FREQ;Frequency;TENOR;Tenor;DECIMALS;TIME_PERIOD;OBS_VALUE
B;Business;9Y;9 years;3;2020-02-07;1.393
B;Business;9Y;9 years;3;2020-02-10;1.4
B;Business;9Y;9 years;3;2020-02-11;1.396
B;Business;9Y;9 years;3;2020-02-12;1.426
B;Business;9Y;9 years;3;2020-02-13;1.388
B;Business;9Y;9 years;3;2020-02-14;1.377
B;Business;9Y;9 years;3;2020-02-17;1.4
B;Business;9Y;9 years;3;2020-02-18;1.404
B;Business;9Y;9 years;3;2020-02-19;1.419
B;Business;9Y;9 years;3;2020-02-20;1.375
B;Business;9Y;9 years;3;2020-02-21;1.344
B;Business;9Y;9 years;3;2020-02-24;1.305
B;Business;9Y;9 years;3;2020-02-25;1.259
B;Business;9Y;9 years;3;2020-02-26;1.266
B;Business;9Y;9 years;3;2020-02-27;1.166
B;Business;9Y;9 years;3;2020-02-28;1.116
B;Business;9Y;9 years;3;2020-03-02;1.065
B;Business;9Y;9 years;3;2020-03-03;1.116
B;Business;9Y;9 years;3;2020-03-04;1.012
B;Business;9Y;9 years;3;2020-03-05;0.981
B;Business;9Y;9 years;3;2020-03-06;0.909
B;Business;9Y;9 years;3;2020-03-09;0.713
B;Business;9Y;9 years;3;2020-03-10;0.834
B;Business;9Y;9 years;3;2020-03-11;0.854
B;Business;9Y;9 years;3;2020-03-12;0.835
B;Business;9Y;9 years;3;2020-03-13;0.961
B;Business;9Y;9 years;3;2020-03-16;0.881
B;Business;9Y;9 years;3;2020-03-17;0.905
B;Business;9Y;9 years;3;2020-03-18;1.023
B;Business;9Y;9 years;3;2020-03-19;1.058
B;Business;9Y;9 years;3;2020-03-20;0.972
B;Business;9Y;9 years;3;2020-03-23;0.968
B;Business;9Y;9 years;3;2020-03-24;1.024
B;Business;9Y;9 years;3;2020-03-25;1.067
B;Business;9Y;9 years;3;2020-03-26;1.072
B;Business;9Y;9 years;3;2020-03-27;0.936
B;Business;9Y;9 years;3;2020-03-30;0.884
B;Business;9Y;9 years;3;2020-03-31;0.867
B;Business;9Y;9 years;3;2020-04-01;0.752
B;Business;9Y;9 years;3;2020-04-02;0.599
B;Business;9Y;9 years;3;2020-04-03;0.607
B;Business;9Y;9 years;3;2020-04-06;0.635
B;Business;9Y;9 years;3;2020-04-07;0.692
B;Business;9Y;9 years;3;2020-04-08;0.692
B;Business;9Y;9 years;3;2020-04-14;0.647
B;Business;9Y;9 years;3;2020-04-15;0.628
B;Business;9Y;9 years;3;2020-04-16;0.667
B;Business;9Y;9 years;3;2020-04-17;0.714
B;Business;9Y;9 years;3;2020-04-20;0.761
B;Business;9Y;9 years;3;2020-04-21;0.764
B;Business;9Y;9 years;3;2020-04-22;0.769
B;Business;9Y;9 years;3;2020-04-23;0.769
B;Business;9Y;9 years;3;2020-04-24;0.744
B;Business;9Y;9 years;3;2020-04-27;0.735
B;Business;9Y;9 years;3;2020-04-28;0.721
B;Business;9Y;9 years;3;2020-04-29;0.687
B;Business;9Y;9 years;3;2020-04-30;0.598
B;Business;9Y;9 years;3;2020-05-04;0.553
B;Business;9Y;9 years;3;2020-05-05;0.502
B;Business;9Y;9 years;3;2020-05-06;0.505
B;Business;9Y;9 years;3;2020-05-07;0.387
B;Business;9Y;9 years;3;2020-05-08;0.357
B;Business;9Y;9 years;3;2020-05-11;0.378
B;Business;9Y;9 years;3;2020-05-12;0.376
B;Business;9Y;9 years;3;2020-05-13;0.33
B;Business;9Y;9 years;3;2020-05-14;0.285
B;Business;9Y;9 years;3;2020-05-15;0.271
B;Business;9Y;9 years;3;2020-05-18;0.409
B;Business;9Y;9 years;3;2020-05-19;0.441
B;Business;9Y;9 years;3;2020-05-20;0.455
B;Business;9Y;9 years;3;2020-05-22;0.471
B;Business;9Y;9 years;3;2020-05-25;0.485
B;Business;9Y;9 years;3;2020-05-26;0.537
B;Business;9Y;9 years;3;2020-05-27;0.636
B;Business;9Y;9 years;3;2020-05-28;0.58
B;Business;9Y;9 years;3;2020-05-29;0.546
B;Business;9Y;9 years;3;2020-06-02;0.596
B;Business;9Y;9 years;3;2020-06-03;0.647
B;Business;9Y;9 years;3;2020-06-04;0.648
B;Business;9Y;9 years;3;2020-06-05;0.724
B;Business;9Y;9 years;3;2020-06-08;0.725
B;Business;9Y;9 years;3;2020-06-09;0.687
B;Business;9Y;9 years;3;2020-06-10;0.705
B;Business;9Y;9 years;3;2020-06-11;0.567
B;Business;9Y;9 years;3;2020-06-12;0.551
B;Business;9Y;9 years;3;2020-06-15;0.509
B;Business;9Y;9 years;3;2020-06-16;0.538
B;Business;9Y;9 years;3;2020-06-17;0.582
B;Business;9Y;9 years;3;2020-06-18;0.618
B;Business;9Y;9 years;3;2020-06-19;0.641
B;Business;9Y;9 years;3;2020-06-22;0.608
B;Business;9Y;9 years;3;2020-06-23;0.647
B;Business;9Y;9 years;3;2020-06-24;0.671
B;Business;9Y;9 years;3;2020-06-25;0.616
B;Business;9Y;9 years;3;2020-06-26;0.638
B;Business;9Y;9 years;3;2020-06-29;0.644
B;Business;9Y;9 years;3;2020-06-30;0.589
B;Business;9Y;9 years;3;2020-07-01;0.654
B;Business;9Y;9 years;3;2020-07-02;0.652
B;Business;9Y;9 years;3;2020-07-03;0.64
B;Business;9Y;9 years;3;2020-07-06;0.651
B;Business;9Y;9 years;3;2020-07-07;0.645
B;Business;9Y;9 years;3;2020-07-08;0.61
B;Business;9Y;9 years;3;2020-07-09;0.606
B;Business;9Y;9 years;3;2020-07-10;0.579
B;Business;9Y;9 years;3;2020-07-13;0.628
B;Business;9Y;9 years;3;2020-07-14;0.623
B;Business;9Y;9 years;3;2020-07-15;0.628
B;Business;9Y;9 years;3;2020-07-16;0.623
B;Business;9Y;9 years;3;2020-07-17;0.622
B;Business;9Y;9 years;3;2020-07-20;0.615
B;Business;9Y;9 years;3;2020-07-21;0.604
B;Business;9Y;9 years;3;2020-07-22;0.543
B;Business;9Y;9 years;3;2020-07-23;0.545
B;Business;9Y;9 years;3;2020-07-24;0.565
B;Business;9Y;9 years;3;2020-07-27;0.535
B;Business;9Y;9 years;3;2020-07-28;0.515
B;Business;9Y;9 years;3;2020-07-29;0.511
B;Business;9Y;9 years;3;2020-07-30;0.478
B;Business;9Y;9 years;3;2020-07-31;0.53
B;Business;9Y;9 years;3;2020-08-03;0.551
B;Business;9Y;9 years;3;2020-08-04;0.5
B;Business;9Y;9 years;3;2020-08-05;0.54
B;Business;9Y;9 years;3;2020-08-06;0.524
B;Business;9Y;9 years;3;2020-08-07;0.547
B;Business;9Y;9 years;3;2020-08-10;0.568
B;Business;9Y;9 years;3;2020-08-11;0.67
B;Business;9Y;9 years;3;2020-08-12;0.695
B;Business;9Y;9 years;3;2020-08-13;0.761
B;Business;9Y;9 years;3;2020-08-14;0.751
B;Business;9Y;9 years;3;2020-08-17;0.738
B;Business;9Y;9 years;3;2020-08-18;0.718
B;Business;9Y;9 years;3;2020-08-19;0.7
B;Business;9Y;9 years;3;2020-08-20;0.653
B;Business;9Y;9 years;3;2020-08-21;0.657
B;Business;9Y;9 years;3;2020-08-24;0.664
B;Business;9Y;9 years;3;2020-08-25;0.737
B;Business;9Y;9 years;3;2020-08-26;0.753
B;Business;9Y;9 years;3;2020-08-27;0.742
B;Business;9Y;9 years;3;2020-08-28;0.763
B;Business;9Y;9 years;3;2020-08-31;0.757
B;Business;9Y;9 years;3;2020-09-01;0.739
B;Business;9Y;9 years;3;2020-09-02;0.675
B;Business;9Y;9 years;3;2020-09-03;0.628
B;Business;9Y;9 years;3;2020-09-04;0.628
B;Business;9Y;9 years;3;2020-09-07;0.648
B;Business;9Y;9 years;3;2020-09-08;0.62
B;Business;9Y;9 years;3;2020-09-09;0.643
B;Business;9Y;9 years;3;2020-09-10;0.669
B;Business;9Y;9 years;3;2020-09-11;0.643
B;Business;9Y;9 years;3;2020-09-14;0.638
B;Business;9Y;9 years;3;2020-09-15;0.632
B;Business;9Y;9 years;3;2020-09-16;0.618
B;Business;9Y;9 years;3;2020-09-17;0.615
B;Business;9Y;9 years;3;2020-09-18;0.62
B;Business;9Y;9 years;3;2020-09-21;0.598
B;Business;9Y;9 years;3;2020-09-22;0.61
B;Business;9Y;9 years;3;2020-09-23;0.629
B;Business;9Y;9 years;3;2020-09-24;0.59
B;Business;9Y;9 years;3;2020-09-25;0.579
B;Business;9Y;9 years;3;2020-09-28;0.584
B;Business;9Y;9 years;3;2020-09-29;0.573
B;Business;9Y;9 years;3;2020-09-30;0.578
B;Business;9Y;9 years;3;2020-10-01;0.594
B;Business;9Y;9 years;3;2020-10-02;0.584
B;Business;9Y;9 years;3;2020-10-05;0.63
B;Business;9Y;9 years;3;2020-10-06;0.655
B;Business;9Y;9 years;3;2020-10-07;0.685
B;Business;9Y;9 years;3;2020-10-08;0.678
B;Business;9Y;9 years;3;2020-10-09;0.658
B;Business;9Y;9 years;3;2020-10-12;0.659
B;Business;9Y;9 years;3;2020-10-13;0.676
B;Business;9Y;9 years;3;2020-10-14;0.647
B;Business;9Y;9 years;3;2020-10-15;0.617
B;Business;9Y;9 years;3;2020-10-16;0.602
B;Business;9Y;9 years;3;2020-10-19;0.608
B;Business;9Y;9 years;3;2020-10-20;0.633
B;Business;9Y;9 years;3;2020-10-21;0.664
B;Business;9Y;9 years;3;2020-10-22;0.694
B;Business;9Y;9 years;3;2020-10-23;0.719
B;Business;9Y;9 years;3;2020-10-26;0.716
B;Business;9Y;9 years;3;2020-10-27;0.672
B;Business;9Y;9 years;3;2020-10-28;0.641
B;Business;9Y;9 years;3;2020-10-29;0.651
B;Business;9Y;9 years;3;2020-10-30;0.668
B;Business;9Y;9 years;3;2020-11-02;0.691
B;Business;9Y;9 years;3;2020-11-03;0.709
B;Business;9Y;9 years;3;2020-11-04;0.691
B;Business;9Y;9 years;3;2020-11-05;0.699
B;Business;9Y;9 years;3;2020-11-06;0.692
B;Business;9Y;9 years;3;2020-11-09;0.756
B;Business;9Y;9 years;3;2020-11-10;0.819
B;Business;9Y;9 years;3;2020-11-11;0.825
B;Business;9Y;9 years;3;2020-11-12;0.803
B;Business;9Y;9 years;3;2020-11-13;0.763
B;Business;9Y;9 years;3;2020-11-16;0.772
B;Business;9Y;9 years;3;2020-11-17;0.772
B;Business;9Y;9 years;3;2020-11-18;0.783
B;Business;9Y;9 years;3;2020-11-19;0.783
B;Business;9Y;9 years;3;2020-11-20;0.784
B;Business;9Y;9 years;3;2020-11-23;0.79
B;Business;9Y;9 years;3;2020-11-24;0.818
B;Business;9Y;9 years;3;2020-11-25;0.827
B;Business;9Y;9 years;3;2020-11-26;0.823
B;Business;9Y;9 years;3;2020-11-27;0.822
B;Business;9Y;9 years;3;2020-11-30;0.819
B;Business;9Y;9 years;3;2020-12-01;0.86
B;Business;9Y;9 years;3;2020-12-02;0.876
B;Business;9Y;9 years;3;2020-12-03;0.855
B;Business;9Y;9 years;3;2020-12-04;0.86
B;Business;9Y;9 years;3;2020-12-07;0.862
B;Business;9Y;9 years;3;2020-12-08;0.856
B;Business;9Y;9 years;3;2020-12-09;0.888
B;Business;9Y;9 years;3;2020-12-10;0.893
B;Business;9Y;9 years;3;2020-12-11;0.864
B;Business;9Y;9 years;3;2020-12-14;0.872
B;Business;9Y;9 years;3;2020-12-15;0.848
B;Business;9Y;9 years;3;2020-12-16;0.882
B;Business;9Y;9 years;3;2020-12-17;0.926
B;Business;9Y;9 years;3;2020-12-18;0.929
B;Business;9Y;9 years;3;2020-12-21;0.916
B;Business;9Y;9 years;3;2020-12-22;0.93
B;Business;9Y;9 years;3;2020-12-23;0.964
B;Business;9Y;9 years;3;2020-12-28;0.958
B;Business;9Y;9 years;3;2020-12-29;0.937
B;Business;9Y;9 years;3;2020-12-30;0.947
B;Business;9Y;9 years;3;2021-01-04;0.9
B;Business;9Y;9 years;3;2021-01-05;0.845
B;Business;9Y;9 years;3;2021-01-06;0.89
B;Business;9Y;9 years;3;2021-01-07;0.929
B;Business;9Y;9 years;3;2021-01-08;0.966
B;Business;9Y;9 years;3;2021-01-11;1.004
B;Business;9Y;9 years;3;2021-01-12;1.048
B;Business;9Y;9 years;3;2021-01-13;1.024
B;Business;9Y;9 years;3;2021-01-14;1.002
B;Business;9Y;9 years;3;2021-01-15;1.017
B;Business;9Y;9 years;3;2021-01-18;1.021
B;Business;9Y;9 years;3;2021-01-19;1.017
B;Business;9Y;9 years;3;2021-01-20;1.004
B;Business;9Y;9 years;3;2021-01-21;1.023
B;Business;9Y;9 years;3;2021-01-22;1.026
B;Business;9Y;9 years;3;2021-01-25;1.003
B;Business;9Y;9 years;3;2021-01-26;1.009
B;Business;9Y;9 years;3;2021-01-27;1.007
B;Business;9Y;9 years;3;2021-01-28;1.005
B;Business;9Y;9 years;3;2021-01-29;1.032
B;Business;9Y;9 years;3;2021-02-01;1.077
B;Business;9Y;9 years;3;2021-02-02;1.117
B;Business;9Y;9 years;3;2021-02-03;1.142
B;Business;9Y;9 years;3;2021-02-04;1.152
B;Business;9Y;9 years;3;2021-02-05;1.177
B;Business;9Y;9 years;3;2021-02-08;1.194
B;Business;9Y;9 years;3;2021-02-09;1.173
B;Business;9Y;9 years;3;2021-02-10;1.157
B;Business;9Y;9 years;3;2021-02-11;1.138
B;Business;9Y;9 years;3;2021-02-12;1.178
B;Business;9Y;9 years;3;2021-02-15;1.213
B;Business;9Y;9 years;3;2021-02-16;1.262
B;Business;9Y;9 years;3;2021-02-17;1.27
B;Business;9Y;9 years;3;2021-02-18;1.281
B;Business;9Y;9 years;3;2021-02-19;1.285
B;Business;9Y;9 years;3;2021-02-22;1.263
B;Business;9Y;9 years;3;2021-02-23;1.34
B;Business;9Y;9 years;3;2021-02-24;1.393
B;Business;9Y;9 years;3;2021-02-25;1.518
B;Business;9Y;9 years;3;2021-02-26;1.436
B;Business;9Y;9 years;3;2021-03-01;1.391
B;Business;9Y;9 years;3;2021-03-02;1.422
B;Business;9Y;9 years;3;2021-03-03;1.44
B;Business;9Y;9 years;3;2021-03-04;1.441
B;Business;9Y;9 years;3;2021-03-05;1.473
B;Business;9Y;9 years;3;2021-03-08;1.484
B;Business;9Y;9 years;3;2021-03-09;1.413
B;Business;9Y;9 years;3;2021-03-10;1.424
B;Business;9Y;9 years;3;2021-03-11;1.401
B;Business;9Y;9 years;3;2021-03-12;1.449
B;Business;9Y;9 years;3;2021-03-15;1.428
B;Business;9Y;9 years;3;2021-03-16;1.369
B;Business;9Y;9 years;3;2021-03-17;1.409
B;Business;9Y;9 years;3;2021-03-18;1.455
B;Business;9Y;9 years;3;2021-03-19;1.428
B;Business;9Y;9 years;3;2021-03-22;1.406
B;Business;9Y;9 years;3;2021-03-23;1.379
B;Business;9Y;9 years;3;2021-03-24;1.382
B;Business;9Y;9 years;3;2021-03-25;1.374
B;Business;9Y;9 years;3;2021-03-26;1.413
B;Business;9Y;9 years;3;2021-03-29;1.427
B;Business;9Y;9 years;3;2021-03-30;1.476
B;Business;9Y;9 years;3;2021-03-31;1.47
B;Business;9Y;9 years;3;2021-04-06;1.448
B;Business;9Y;9 years;3;2021-04-07;1.419
B;Business;9Y;9 years;3;2021-04-08;1.38
B;Business;9Y;9 years;3;2021-04-09;1.417
B;Business;9Y;9 years;3;2021-04-12;1.413
B;Business;9Y;9 years;3;2021-04-13;1.404
B;Business;9Y;9 years;3;2021-04-14;1.378
B;Business;9Y;9 years;3;2021-04-15;1.338
B;Business;9Y;9 years;3;2021-04-16;1.355
B;Business;9Y;9 years;3;2021-04-19;1.399
B;Business;9Y;9 years;3;2021-04-20;1.39
B;Business;9Y;9 years;3;2021-04-21;1.338
B;Business;9Y;9 years;3;2021-04-22;1.351
B;Business;9Y;9 years;3;2021-04-23;1.35
B;Business;9Y;9 years;3;2021-04-26;1.363
B;Business;9Y;9 years;3;2021-04-27;1.372
B;Business;9Y;9 years;3;2021-04-28;1.406
B;Business;9Y;9 years;3;2021-04-29;1.446
B;Business;9Y;9 years;3;2021-04-30;1.428
B;Business;9Y;9 years;3;2021-05-03;1.437
B;Business;9Y;9 years;3;2021-05-04;1.404
B;Business;9Y;9 years;3;2021-05-05;1.409
B;Business;9Y;9 years;3;2021-05-06;1.378
B;Business;9Y;9 years;3;2021-05-07;1.357
B;Business;9Y;9 years;3;2021-05-10;1.386
B;Business;9Y;9 years;3;2021-05-11;1.429
B;Business;9Y;9 years;3;2021-05-12;1.473
B;Business;9Y;9 years;3;2021-05-14;1.461
B;Business;9Y;9 years;3;2021-05-18;1.477
B;Business;9Y;9 years;3;2021-05-19;1.487
B;Business;9Y;9 years;3;2021-05-20;1.499
B;Business;9Y;9 years;3;2021-05-21;1.47
B;Business;9Y;9 years;3;2021-05-25;1.45
B;Business;9Y;9 years;3;2021-05-26;1.445
B;Business;9Y;9 years;3;2021-05-27;1.469
B;Business;9Y;9 years;3;2021-05-28;1.463
B;Business;9Y;9 years;3;2021-05-31;1.477
B;Business;9Y;9 years;3;2021-06-01;1.466
B;Business;9Y;9 years;3;2021-06-02;1.465
B;Business;9Y;9 years;3;2021-06-03;1.481
B;Business;9Y;9 years;3;2021-06-04;1.474
B;Business;9Y;9 years;3;2021-06-07;1.509
B;Business;9Y;9 years;3;2021-06-08;1.51
B;Business;9Y;9 years;3;2021-06-09;1.457
B;Business;9Y;9 years;3;2021-06-10;1.465
B;Business;9Y;9 years;3;2021-06-11;1.398
B;Business;9Y;9 years;3;2021-06-14;1.408
B;Business;9Y;9 years;3;2021-06-15;1.432
B;Business;9Y;9 years;3;2021-06-16;1.429
B;Business;9Y;9 years;3;2021-06-17;1.491
B;Business;9Y;9 years;3;2021-06-18;1.475
B;Business;9Y;9 years;3;2021-06-21;1.464
B;Business;9Y;9 years;3;2021-06-22;1.477
B;Business;9Y;9 years;3;2021-06-23;1.421
B;Business;9Y;9 years;3;2021-06-24;1.427
B;Business;9Y;9 years;3;2021-06-25;1.423
B;Business;9Y;9 years;3;2021-06-28;1.422
B;Business;9Y;9 years;3;2021-06-29;1.411
B;Business;9Y;9 years;3;2021-06-30;1.345
B;Business;9Y;9 years;3;2021-07-01;1.294
B;Business;9Y;9 years;3;2021-07-02;1.299
B;Business;9Y;9 years;3;2021-07-05;1.319
B;Business;9Y;9 years;3;2021-07-06;1.296
B;Business;9Y;9 years;3;2021-07-07;1.254
B;Business;9Y;9 years;3;2021-07-08;1.18
B;Business;9Y;9 years;3;2021-07-09;1.239
B;Business;9Y;9 years;3;2021-07-12;1.232
B;Business;9Y;9 years;3;2021-07-13;1.242
B;Business;9Y;9 years;3;2021-07-14;1.279
B;Business;9Y;9 years;3;2021-07-15;1.252
B;Business;9Y;9 years;3;2021-07-16;1.232
B;Business;9Y;9 years;3;2021-07-19;1.146
B;Business;9Y;9 years;3;2021-07-20;1.047
B;Business;9Y;9 years;3;2021-07-21;1.116
B;Business;9Y;9 years;3;2021-07-22;1.171
B;Business;9Y;9 years;3;2021-07-23;1.186
B;Business;9Y;9 years;3;2021-07-26;1.175
B;Business;9Y;9 years;3;2021-07-27;1.151
B;Business;9Y;9 years;3;2021-07-28;1.148
B;Business;9Y;9 years;3;2021-07-29;1.167
B;Business;9Y;9 years;3;2021-07-30;1.172
B;Business;9Y;9 years;3;2021-08-02;1.192
B;Business;9Y;9 years;3;2021-08-03;1.15
B;Business;9Y;9 years;3;2021-08-04;1.111
B;Business;9Y;9 years;3;2021-08-05;1.128
B;Business;9Y;9 years;3;2021-08-06;1.201
B;Business;9Y;9 years;3;2021-08-09;1.202
B;Business;9Y;9 years;3;2021-08-10;1.218
B;Business;9Y;9 years;3;2021-08-11;1.247
B;Business;9Y;9 years;3;2021-08-12;1.265
B;Business;9Y;9 years;3;2021-08-13;1.288
B;Business;9Y;9 years;3;2021-08-16;1.255
B;Business;9Y;9 years;3;2021-08-17;1.23
B;Business;9Y;9 years;3;2021-08-18;1.186
B;Business;9Y;9 years;3;2021-08-19;1.146
B;Business;9Y;9 years;3;2021-08-20;1.105
B;Business;9Y;9 years;3;2021-08-23;1.145
B;Business;9Y;9 years;3;2021-08-24;1.168
B;Business;9Y;9 years;3;2021-08-25;1.236
B;Business;9Y;9 years;3;2021-08-26;1.27
B;Business;9Y;9 years;3;2021-08-27;1.26
B;Business;9Y;9 years;3;2021-08-30;1.255
B;Business;9Y;9 years;3;2021-08-31;1.254
B;Business;9Y;9 years;3;2021-09-01;1.281
B;Business;9Y;9 years;3;2021-09-02;1.276
B;Business;9Y;9 years;3;2021-09-03;1.29
B;Business;9Y;9 years;3;2021-09-06;1.29
B;Business;9Y;9 years;3;2021-09-07;1.325
B;Business;9Y;9 years;3;2021-09-08;1.324
B;Business;9Y;9 years;3;2021-09-09;1.315
B;Business;9Y;9 years;3;2021-09-10;1.328
B;Business;9Y;9 years;3;2021-09-13;1.324
B;Business;9Y;9 years;3;2021-09-14;1.342
B;Business;9Y;9 years;3;2021-09-15;1.351
B;Business;9Y;9 years;3;2021-09-16;1.376
B;Business;9Y;9 years;3;2021-09-17;1.42
B;Business;9Y;9 years;3;2021-09-20;1.377
B;Business;9Y;9 years;3;2021-09-21;1.371
B;Business;9Y;9 years;3;2021-09-22;1.378
B;Business;9Y;9 years;3;2021-09-23;1.408
B;Business;9Y;9 years;3;2021-09-24;1.437
B;Business;9Y;9 years;3;2021-09-27;1.489
B;Business;9Y;9 years;3;2021-09-28;1.56
B;Business;9Y;9 years;3;2021-09-29;1.541
B;Business;9Y;9 years;3;2021-09-30;1.576
B;Business;9Y;9 years;3;2021-10-01;1.566
B;Business;9Y;9 years;3;2021-10-04;1.608
B;Business;9Y;9 years;3;2021-10-06;1.644
B;Business;9Y;9 years;3;2021-10-07;1.626
B;Business;9Y;9 years;3;2021-10-08;1.648
B;Business;9Y;9 years;3;2021-10-11;1.7
B;Business;9Y;9 years;3;2021-10-12;1.713
B;Business;9Y;9 years;3;2021-10-13;1.65
B;Business;9Y;9 years;3;2021-10-14;1.595
B;Business;9Y;9 years;3;2021-10-15;1.63
B;Business;9Y;9 years;3;2021-10-18;1.716
B;Business;9Y;9 years;3;2021-10-19;1.697
B;Business;9Y;9 years;3;2021-10-20;1.672
B;Business;9Y;9 years;3;2021-10-21;1.686
B;Business;9Y;9 years;3;2021-10-22;1.7
B;Business;9Y;9 years;3;2021-10-25;1.692
B;Business;9Y;9 years;3;2021-10-26;1.679
B;Business;9Y;9 years;3;2021-10-27;1.625
B;Business;9Y;9 years;3;2021-10-28;1.653
B;Business;9Y;9 years;3;2021-10-29;1.691
B;Business;9Y;9 years;3;2021-11-01;1.681
B;Business;9Y;9 years;3;2021-11-02;1.625
B;Business;9Y;9 years;3;2021-11-03;1.621
B;Business;9Y;9 years;3;2021-11-04;1.559
B;Business;9Y;9 years;3;2021-11-05;1.526
B;Business;9Y;9 years;3;2021-11-08;1.541
B;Business;9Y;9 years;3;2021-11-09;1.553
B;Business;9Y;9 years;3;2021-11-10;1.588
B;Business;9Y;9 years;3;2021-11-11;1.633
B;Business;9Y;9 years;3;2021-11-12;1.62
B;Business;9Y;9 years;3;2021-11-15;1.667
B;Business;9Y;9 years;3;2021-11-16;1.685
B;Business;9Y;9 years;3;2021-11-17;1.674
B;Business;9Y;9 years;3;2021-11-18;1.631
B;Business;9Y;9 years;3;2021-11-19;1.565
B;Business;9Y;9 years;3;2021-11-22;1.59
B;Business;9Y;9 years;3;2021-11-23;1.662
B;Business;9Y;9 years;3;2021-11-24;1.684
B;Business;9Y;9 years;3;2021-11-25;1.669
B;Business;9Y;9 years;3;2021-11-26;1.583
B;Business;9Y;9 years;3;2021-11-29;1.584
B;Business;9Y;9 years;3;2021-11-30;1.464
B;Business;9Y;9 years;3;2021-12-01;1.463
B;Business;9Y;9 years;3;2021-12-02;1.369
B;Business;9Y;9 years;3;2021-12-03;1.468
B;Business;9Y;9 years;3;2021-12-06;1.427
B;Business;9Y;9 years;3;2021-12-07;1.445
B;Business;9Y;9 years;3;2021-12-08;1.498
B;Business;9Y;9 years;3;2021-12-09;1.481
B;Business;9Y;9 years;3;2021-12-10;1.505
B;Business;9Y;9 years;3;2021-12-13;1.441
B;Business;9Y;9 years;3;2021-12-14;1.461
B;Business;9Y;9 years;3;2021-12-15;1.485
B;Business;9Y;9 years;3;2021-12-16;1.548
B;Business;9Y;9 years;3;2021-12-17;1.492
B;Business;9Y;9 years;3;2021-12-20;1.487
B;Business;9Y;9 years;3;2021-12-21;1.587
B;Business;9Y;9 years;3;2021-12-22;1.62
B;Business;9Y;9 years;3;2021-12-23;1.647
B;Business;9Y;9 years;3;2021-12-27;1.658
B;Business;9Y;9 years;3;2021-12-28;1.66
B;Business;9Y;9 years;3;2021-12-29;1.69
B;Business;9Y;9 years;3;2021-12-30;1.7
B;Business;9Y;9 years;3;2022-01-03;1.727
B;Business;9Y;9 years;3;2022-01-04;1.731
B;Business;9Y;9 years;3;2022-01-05;1.744
B;Business;9Y;9 years;3;2022-01-06;1.793
B;Business;9Y;9 years;3;2022-01-07;1.804
B;Business;9Y;9 years;3;2022-01-10;1.829
B;Business;9Y;9 years;3;2022-01-11;1.823
B;Business;9Y;9 years;3;2022-01-12;1.791
B;Business;9Y;9 years;3;2022-01-13;1.792
B;Business;9Y;9 years;3;2022-01-14;1.818
B;Business;9Y;9 years;3;2022-01-17;1.871
B;Business;9Y;9 years;3;2022-01-18;1.892
B;Business;9Y;9 years;3;2022-01-19;1.921
B;Business;9Y;9 years;3;2022-01-20;1.88
B;Business;9Y;9 years;3;2022-01-21;1.839
B;Business;9Y;9 years;3;2022-01-24;1.837
B;Business;9Y;9 years;3;2022-01-25;1.839
B;Business;9Y;9 years;3;2022-01-26;1.868
B;Business;9Y;9 years;3;2022-01-27;1.887
B;Business;9Y;9 years;3;2022-01-28;1.925
B;Business;9Y;9 years;3;2022-01-31;1.95
B;Business;9Y;9 years;3;2022-02-01;1.958
B;Business;9Y;9 years;3;2022-02-02;1.968
B;Business;9Y;9 years;3;2022-02-03;2.064
B;Business;9Y;9 years;3;2022-02-04;2.077
B;Business;9Y;9 years;3;2022-02-07;2.09
B;Business;9Y;9 years;3;2022-02-08;2.127
B;Business;9Y;9 years;3;2022-02-09;2.117
B;Business;9Y;9 years;3;2022-02-10;2.129
B;Business;9Y;9 years;3;2022-02-11;2.136
B;Business;9Y;9 years;3;2022-02-14;2.109
B;Business;9Y;9 years;3;2022-02-15;2.126
B;Business;9Y;9 years;3;2022-02-16;2.088
B;Business;9Y;9 years;3;2022-02-17;2.096
B;Business;9Y;9 years;3;2022-02-18;2.073
B;Business;9Y;9 years;3;2022-02-21;2.08
B;Business;9Y;9 years;3;2022-02-22;2.103
B;Business;9Y;9 years;3;2022-02-23;2.119
B;Business;9Y;9 years;3;2022-02-24;2.069
B;Business;9Y;9 years;3;2022-02-25;2.132
B;Business;9Y;9 years;3;2022-02-28;2.019
B;Business;9Y;9 years;3;2022-03-01;1.91
B;Business;9Y;9 years;3;2022-03-02;1.901
B;Business;9Y;9 years;3;2022-03-03;1.992
B;Business;9Y;9 years;3;2022-03-04;1.878
B;Business;9Y;9 years;3;2022-03-07;1.947
B;Business;9Y;9 years;3;2022-03-08;2.049
B;Business;9Y;9 years;3;2022-03-09;2.12
B;Business;9Y;9 years;3;2022-03-10;2.188
B;Business;9Y;9 years;3;2022-03-11;2.218
B;Business;9Y;9 years;3;2022-03-14;2.296
B;Business;9Y;9 years;3;2022-03-15;2.318
B;Business;9Y;9 years;3;2022-03-16;2.39
B;Business;9Y;9 years;3;2022-03-17;2.339
B;Business;9Y;9 years;3;2022-03-18;2.295
B;Business;9Y;9 years;3;2022-03-21;2.361
B;Business;9Y;9 years;3;2022-03-22;2.451
B;Business;9Y;9 years;3;2022-03-23;2.466
B;Business;9Y;9 years;3;2022-03-24;2.525
